k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi21,Phi22,Phi23,Phi24,Phi31,Phi32,Phi33,Phi34,Phi41,Phi42,Phi43,Phi44,Phi51,Phi52,Phi53,Phi54,Phi61,Phi62,Phi63,Phi64,Phi71,Phi72,Phi73,Phi74,Phi81,Phi82,Phi83,Phi84,Phi91,Phi92,Phi93,Phi94
1.1848,1,1,1,1,1,1,1,1,1,51.871,280.11,463.01,615.31,691.7,925.98,967.4,1235,1291.1,-0.54803,0.29556,0.29566,-0.54794,0.32382,-0.03364,-0.030645,0.32365,-0.21806,-0.43057,0.43497,0.21518,0.00035635,0.0015095,-0.0011092,-0.00068783,-0.11875,-0.43933,-0.42871,-0.10954,-0.0036696,-0.010421,-0.00080113,0.0024491,-0.022839,0.03165,-0.051045,0.0067982,-0.0021171,-0.01149,-0.0055256,-0.00011921,-0.052292,-0.42881,-0.4951,-0.096846
1.5517,1,1,1,1,1,1,1,1,1,51.875,280.54,464.5,616.73,695.38,930.13,975.48,1243.6,1302.1,-0.54792,0.29554,0.29571,-0.54798,0.32441,-0.036453,-0.029168,0.32387,-0.22184,-0.42775,0.43825,0.21501,0.00022515,0.0015123,-0.00080468,-0.00059009,0.12873,0.44849,0.4263,0.10857,-0.0036371,-0.010505,-0.0011088,0.0024414,-0.042539,0.0070771,-0.066291,0.003812,0.0014855,0.012253,0.0048545,-0.00023194,-0.025901,-0.41682,-0.50088,-0.099117
1.4348,1,1,1,1,1,1,1,1,1,51.874,280.42,464.1,616.36,694.39,929.06,973.31,1241.4,1299.1,-0.54796,0.29555,0.2957,-0.54797,-0.32426,0.035691,0.029569,-0.32381,0.22086,0.42852,-0.43737,-0.21506,0.00025621,0.0015123,-0.00087878,-0.00061306,0.12612,0.44607,0.42696,0.10884,-0.0036319,-0.010452,-0.0010204,0.0024425,-0.037342,0.013695,-0.062182,0.004619,-0.0016863,-0.012147,-0.0051366,0.00011849,0.032938,0.42026,0.4994,0.098509
1.5392,1,1,1,1,1,1,1,1,1,51.875,280.53,464.46,616.7,695.28,930.03,975.27,1243.4,1301.8,-0.54793,0.29554,0.29571,-0.54798,0.3244,-0.036376,-0.029209,0.32387,0.22174,0.42783,-0.43816,-0.21501,-0.00022814,-0.0015123,0.00081191,0.00059229,0.12847,0.44825,0.42636,0.1086,0.0036361,0.010498,0.0010997,-0.0024415,0.042021,-0.0077424,0.065878,-0.0038933,-0.0015065,-0.012245,-0.004886,0.00021995,-0.026605,-0.41717,-0.50074,-0.099056
0.76486,1,1,1,1,1,1,1,1,1,51.861,279.19,459.78,611.9,683.69,915.52,950.14,1212.7,1268.5,-0.54825,0.29561,0.29555,-0.54784,-0.32223,0.027697,0.033753,-0.32314,-0.20895,-0.4362,0.42779,0.21552,0.00080871,0.0014385,-0.0021285,-0.0010299,-0.095033,-0.41817,-0.43336,-0.11152,-0.0044788,-0.011593,-0.0004652,0.002399,-0.021863,-0.08356,0.018758,-0.013112,0.0017851,0.006054,0.0033021,0.00019823,-0.10899,-0.44766,-0.48098,-0.092009
1.0132,1,1,1,1,1,1,1,1,1,51.868,279.81,461.98,614.28,689.17,922.89,961.88,1228.4,1283.7,-0.54811,0.29558,0.29562,-0.5479,-0.32336,0.031739,0.031641,-0.32349,-0.2153,-0.43242,0.43271,0.21529,-0.00047279,-0.0014991,0.0013724,0.00077574,-0.11152,-0.43282,-0.43027,-0.11018,0.0037913,0.010563,0.00063152,-0.0024513,0.0088583,-0.048365,0.040673,-0.008824,0.0023077,0.01032,0.0053436,0.00024096,0.070522,0.43582,0.49081,0.095294
0.63585,1,1,1,1,1,1,1,1,1,51.857,278.7,458.03,609.87,679.31,908.94,941.04,1198.8,1257.1,0.54835,-0.29563,-0.29549,0.54778,-0.32123,0.024518,0.035409,-0.32284,0.20354,0.43902,-0.4238,-0.2157,0.0011745,0.0013492,-0.002944,-0.0013019,0.081184,0.40596,0.43559,0.11256,0.0056324,0.013325,0.0006501,-0.0022582,0.046318,0.11044,-0.0018915,0.016427,-0.00047822,-0.0016337,-0.00072839,1.8127e-05,0.13795,0.45413,0.47281,0.089485
0.75126,1,1,1,1,1,1,1,1,1,51.861,279.14,459.63,611.72,683.3,914.95,949.31,1211.5,1267.4,-0.54826,0.29561,0.29554,-0.54783,0.32215,-0.027408,-0.033903,0.32311,0.20847,0.43646,-0.42743,-0.21554,0.00083796,0.0014319,-0.0021941,-0.0010519,-0.093803,-0.41709,-0.43357,-0.11162,-0.0045578,-0.011713,-0.00046806,0.0023906,-0.024087,-0.086041,0.017206,-0.013416,0.0016958,0.0056749,0.0030889,0.00018276,0.11168,0.44835,0.48024,0.091776
1.4241,1,1,1,1,1,1,1,1,1,51.874,280.41,464.06,616.32,694.29,928.95,973.09,1241.2,1298.8,-0.54796,0.29555,0.2957,-0.54797,-0.32425,0.035616,0.029608,-0.32381,-0.22076,-0.4286,0.43728,0.21506,-0.00025945,-0.0015123,0.00088641,0.00061547,0.12586,0.44583,0.42703,0.10886,-0.0036319,-0.010448,-0.0010119,0.0024427,0.036822,-0.014351,0.061774,-0.0046989,0.0017052,0.012133,0.0051607,-0.00010796,0.03364,0.42059,0.49925,0.098448
0.34963,1,1,1,1,1,1,1,1,1,51.837,276.51,450.01,598.86,659.63,871.47,904.47,1131.7,1215.9,0.54878,-0.29572,-0.29525,0.54756,0.31569,-0.010383,-0.04274,0.32139,-0.17568,-0.44967,0.4051,0.21637,-0.0044031,-0.00070033,0.0094954,0.0034491,-0.014048,-0.34625,-0.44362,-0.1171,0.018206,0.030252,0.0065732,-0.00037998,-0.14641,-0.21401,-0.065132,-0.029752,0.0053211,0.0099622,0.0055019,0.00045242,0.24188,0.46022,0.43742,0.079689
1.1058,1,1,1,1,1,1,1,1,1,51.869,279.98,462.57,614.87,690.63,924.69,965.05,1232.3,1287.9,-0.54806,0.29557,0.29564,-0.54792,0.32363,-0.032829,-0.03107,0.32358,-0.21691,-0.43136,0.43401,0.21523,0.00040309,0.0015062,-0.001215,-0.00072303,-0.11571,-0.43658,-0.42938,-0.10981,0.0037096,0.01046,0.00072392,-0.0024511,-0.016928,0.03878,-0.046622,0.0076621,0.0022274,0.011061,0.0055141,0.00018315,-0.060052,-0.43191,-0.4933,-0.096184
1.4435,1,1,1,1,1,1,1,1,1,51.874,280.43,464.13,616.39,694.47,929.14,973.48,1241.6,1299.3,0.54795,-0.29555,-0.2957,0.54797,-0.32428,0.035751,0.029537,-0.32382,0.22093,0.42846,-0.43744,-0.21505,-0.00025363,-0.0015123,0.00087272,0.00061116,-0.12633,-0.44626,-0.42691,-0.10881,-0.0036319,-0.010455,-0.0010273,0.0024424,0.037757,-0.01317,0.062507,-0.0045551,0.0016711,0.012158,0.0051168,-0.00012701,0.032378,0.41999,0.49952,0.098557
1.4127,1,1,1,1,1,1,1,1,1,51.873,280.4,464.02,616.28,694.19,928.83,972.86,1240.9,1298.5,-0.54796,0.29555,0.2957,-0.54797,0.32423,-0.035535,-0.029651,0.3238,-0.22065,-0.42868,0.43719,0.21506,-0.00026297,-0.0015122,0.00089465,0.00061808,0.12558,0.44557,0.4271,0.10889,0.003632,0.010444,0.0010027,-0.0024429,0.036263,-0.015055,0.061337,-0.0047845,-0.0017252,-0.012117,-0.0051858,9.6811e-05,-0.034392,-0.42095,-0.49909,-0.098383
0.81002,1,1,1,1,1,1,1,1,1,51.863,279.33,460.28,612.45,684.92,917.25,952.74,1216.4,1271.8,0.54822,-0.2956,-0.29557,0.54785,-0.3225,0.028594,0.033285,-0.32322,-0.21042,-0.43538,0.42889,0.21547,0.00072266,0.001457,-0.0019352,-0.00096505,0.09881,0.42151,0.4327,0.11123,-0.0042624,-0.011264,-0.00047111,0.0024206,-0.014974,-0.075823,0.023589,-0.012165,-0.0020189,-0.0071799,-0.0039183,-0.00023769,-0.10056,-0.44539,-0.48323,-0.092733
0.88709,1,1,1,1,1,1,1,1,1,51.865,279.53,461.01,613.25,686.74,919.74,956.64,1221.7,1276.8,-0.54817,0.29559,0.29559,-0.54787,-0.32288,0.029936,0.032583,-0.32333,-0.21255,-0.43413,0.43053,0.2154,-0.00060659,-0.0014792,0.0016739,0.00087721,-0.10434,-0.42642,-0.43168,-0.11078,0.004012,0.010884,0.00051642,-0.002441,-0.0047231,-0.064154,0.03086,-0.010742,-0.0022425,-0.0086907,-0.0046831,-0.00026766,0.087806,0.44162,0.48653,0.093823
0.80254,1,1,1,1,1,1,1,1,1,51.863,279.31,460.2,612.36,684.73,916.98,952.33,1215.8,1271.3,0.54822,-0.2956,-0.29556,0.54785,-0.32246,0.028452,0.033359,-0.3232,-0.21018,-0.43551,0.42872,0.21548,-0.00073585,-0.0014543,0.0019649,0.00097501,-0.098215,-0.42099,-0.4328,-0.11127,-0.0042939,-0.011312,-0.00046876,0.0024176,-0.016065,-0.077054,0.022821,-0.012315,-0.0019863,-0.0070068,-0.0038255,-0.00023237,0.1019,0.44577,0.48287,0.092618
0.86052,1,1,1,1,1,1,1,1,1,51.864,279.47,460.77,612.99,686.15,918.94,955.36,1220,1275.2,0.54819,-0.29559,-0.29558,0.54787,-0.32276,0.029498,0.032813,-0.3233,0.21186,0.43454,-0.43,-0.21542,-0.00064291,-0.0014726,0.0017557,0.00090473,0.10255,0.42483,0.43202,0.11093,-0.0040849,-0.010994,-0.00049727,0.0024357,-0.0080632,-0.067978,0.028479,-0.011208,-0.0021862,-0.0082225,-0.0044564,-0.00026214,0.091989,0.4429,0.48546,0.093466
1.022,1,1,1,1,1,1,1,1,1,51.868,279.83,462.04,614.34,689.32,923.07,962.2,1228.8,1284.1,-0.5481,0.29558,0.29563,-0.54791,-0.32339,0.03185,0.031583,-0.3235,-0.21547,-0.43231,0.43284,0.21528,-0.00046533,-0.0015,0.0013556,0.00077009,0.11195,0.4332,0.43018,0.11014,0.0037814,0.01055,0.00064023,-0.0024515,-0.0096846,0.047391,-0.041278,0.0087059,0.0023034,0.010404,0.005369,0.00023655,-0.069457,-0.43544,-0.49107,-0.095384
0.54256,1,1,1,1,1,1,1,1,1,51.852,278.21,456.29,607.71,674.97,901.79,932.32,1184.1,1246.7,0.54846,-0.29565,-0.29544,0.54773,0.32015,-0.021393,-0.037035,0.32254,-0.19788,-0.44164,0.4198,0.21586,-0.0016402,-0.0012276,0.0039616,0.0016382,0.066967,0.39342,0.43762,0.11357,-0.0074646,-0.015973,-0.0012356,0.0020021,-0.070049,-0.13579,-0.014173,-0.0196,0.001258,0.0026579,0.0018019,0.00024952,0.16464,0.45827,0.46466,0.087094
1.1459,1,1,1,1,1,1,1,1,1,51.87,280.05,462.8,615.1,691.19,925.37,966.28,1233.7,1289.6,-0.54805,0.29557,0.29565,-0.54793,-0.32373,0.033253,0.030848,-0.32362,0.21751,0.43095,-0.43452,-0.2152,-0.00037814,-0.0015081,0.0011586,0.00070422,-0.11731,-0.43802,-0.42903,-0.10967,0.0036867,0.010436,0.00076346,-0.0024502,0.020027,-0.035054,0.048933,-0.0072107,-0.0021747,-0.011298,-0.0055323,-0.00015196,0.055993,0.43032,0.49425,0.09653
0.83049,1,1,1,1,1,1,1,1,1,51.863,279.39,460.48,612.68,685.44,917.96,953.84,1217.9,1273.2,0.5482,-0.2956,-0.29557,0.54786,-0.32261,0.028972,0.033087,-0.32325,-0.21102,-0.43503,0.42936,0.21545,-0.00068846,-0.0014639,0.0018583,0.00093921,-0.10038,-0.42291,-0.43241,-0.1111,0.0041834,0.011143,0.00047976,-0.0024277,0.012077,0.072545,-0.025633,0.011765,0.0020973,0.0076284,0.0041545,0.00024995,-0.096981,-0.44438,-0.48416,-0.093039
0.95544,1,1,1,1,1,1,1,1,1,51.866,279.69,461.57,613.84,688.13,921.56,959.63,1225.6,1280.7,-0.54813,0.29558,0.29561,-0.54789,-0.32316,0.030965,0.032045,-0.32342,-0.21414,-0.43316,0.43178,0.21534,0.00052727,0.0014919,-0.0014952,-0.00081705,0.10847,0.4301,0.43088,0.11044,0.0038717,0.010677,0.00057561,-0.0024489,-0.003061,0.055154,-0.036456,0.0096479,0.0023116,0.0096811,0.005116,0.00026259,0.077952,0.43841,0.489,0.094662
1.3537,1,1,1,1,1,1,1,1,1,51.873,280.33,463.78,616.06,693.62,928.19,971.6,1239.6,1296.8,-0.54798,0.29555,0.29569,-0.54796,0.32414,-0.035097,-0.02988,0.32377,0.22007,0.42912,-0.43668,-0.21509,-0.00028267,-0.001512,0.00094052,0.00063272,-0.12404,-0.44415,-0.42748,-0.10904,-0.0036345,-0.010426,-0.00095391,0.0024441,0.033214,-0.018878,0.058966,-0.0052492,0.0018298,0.012016,0.0053076,-3.9007e-05,-0.038491,-0.42284,-0.4982,-0.09803
1.1625,1,1,1,1,1,1,1,1,1,51.87,280.07,462.89,615.19,691.41,925.64,966.77,1234.3,1290.2,-0.54804,0.29556,0.29566,-0.54793,-0.32377,0.033421,0.030759,-0.32363,-0.21775,-0.43078,0.43471,0.21519,0.00036855,0.0015088,-0.0011369,-0.00069701,0.11794,0.43859,0.42889,0.10961,-0.0036788,-0.010429,-0.00077966,0.0024497,-0.021252,0.033574,-0.049851,0.0070313,-0.0021507,-0.011385,-0.0055321,-0.00013822,0.054383,0.42967,0.49462,0.096668
1.2089,1,1,1,1,1,1,1,1,1,51.871,280.14,463.13,615.43,692.01,926.34,968.07,1235.7,1292,0.54803,-0.29556,-0.29566,0.54794,-0.32387,0.03387,0.030524,-0.32367,-0.21839,-0.43034,0.43524,0.21517,-0.00034388,-0.0015102,0.0010808,0.00067847,-0.1196,-0.4401,-0.42852,-0.10946,-0.0036611,-0.010416,-0.0008241,0.0024483,0.024496,-0.029633,0.052295,-0.0065538,0.0020788,0.011594,0.0055112,9.791e-05,-0.050103,-0.42791,-0.4956,-0.097033
1.2619,1,1,1,1,1,1,1,1,1,51.872,280.22,463.38,615.68,692.63,927.07,969.44,1237.3,1293.8,0.54801,-0.29556,-0.29567,0.54795,-0.32398,0.034347,0.030274,-0.32371,-0.21905,-0.42987,0.43581,0.21514,-0.000319,-0.0015112,0.0010241,0.00065982,-0.12135,-0.44169,-0.42812,-0.1093,-0.0036471,-0.010412,-0.00087326,0.0024467,-0.027916,0.025443,-0.054893,0.0060459,-0.0019904,-0.011783,-0.0054569,-4.9192e-05,-0.045567,-0.42598,-0.49663,-0.097422
1.1399,1,1,1,1,1,1,1,1,1,51.87,280.04,462.77,615.07,691.11,925.27,966.1,1233.5,1289.3,-0.54805,0.29557,0.29565,-0.54793,0.32372,-0.033191,-0.03088,0.32361,-0.21743,-0.43101,0.43444,0.21521,-0.00038171,-0.0015079,0.0011667,0.00070691,-0.11708,-0.43781,-0.42908,-0.10969,-0.0036898,-0.010439,-0.00075757,0.0024503,-0.019576,0.035598,-0.048596,0.0072765,-0.0021831,-0.011265,-0.0055313,-0.00015682,0.056585,0.43055,0.49411,0.09648
1.0872,1,1,1,1,1,1,1,1,1,51.869,279.95,462.46,614.76,690.35,924.35,964.45,1231.6,1287.1,-0.54807,0.29557,0.29564,-0.54792,0.32358,-0.032623,-0.031178,0.32356,0.21661,0.43156,-0.43377,-0.21524,0.00041567,0.0015051,-0.0012435,-0.00073253,-0.11493,-0.43588,-0.42955,-0.10988,0.0037225,0.010475,0.00070535,-0.0024514,0.015411,-0.040595,0.045496,-0.007882,-0.0022489,-0.010935,-0.0054955,-0.00019658,0.062032,0.43268,0.49284,0.096016
1.2959,1,1,1,1,1,1,1,1,1,51.872,280.26,463.54,615.83,693.01,927.51,970.28,1238.2,1295,0.548,-0.29556,-0.29568,0.54795,-0.32404,0.034635,0.030123,-0.32373,0.21944,0.42958,-0.43614,-0.21512,0.00030464,0.0015116,-0.00099118,-0.00064909,-0.12239,-0.44264,-0.42787,-0.1092,0.003641,0.010415,0.00090379,-0.0024457,0.029963,-0.022917,0.05646,-0.0057395,-0.0019316,-0.011882,-0.0054086,-1.6948e-05,-0.042839,-0.42479,-0.49724,-0.097656
0.79064,1,1,1,1,1,1,1,1,1,51.862,279.27,460.07,612.22,684.41,916.53,951.66,1214.9,1270.4,0.54823,-0.2956,-0.29556,0.54785,0.32239,-0.02822,-0.03348,0.32318,-0.20981,-0.43572,0.42843,0.21549,0.00075766,0.0014497,-0.0020139,-0.00099147,-0.097244,-0.42013,-0.43297,-0.11135,0.0043474,0.011393,0.00046605,-0.0024124,0.017842,0.079054,-0.021573,0.01256,0.0019296,0.0067207,0.0036705,0.00022292,0.10408,0.44637,0.48229,0.09243
1.052,1,1,1,1,1,1,1,1,1,51.868,279.89,462.24,614.54,689.81,923.68,963.27,1230.1,1285.6,-0.54809,0.29557,0.29563,-0.54791,0.32348,-0.032216,-0.031391,0.32353,-0.21601,-0.43195,0.43328,0.21526,0.00044128,0.0015026,-0.0013013,-0.00075189,0.11337,0.43447,0.42988,0.11002,0.0037513,0.01051,0.00067019,-0.0024517,0.012407,-0.04417,0.043277,-0.0083153,-0.0022828,-0.010668,-0.0054401,-0.00021963,0.065936,0.43415,0.49191,0.095684
0.65783,1,1,1,1,1,1,1,1,1,51.858,278.79,458.37,610.27,680.17,910.28,942.8,1201.6,1259.3,0.54833,-0.29562,-0.2955,0.54779,-0.32143,0.025138,0.035086,-0.3229,-0.20462,-0.43848,0.42459,0.21566,-0.0010952,-0.0013695,0.0027682,0.0012435,0.083939,0.40839,0.43517,0.11236,-0.0053549,-0.012913,-0.00058504,0.0022945,0.041558,0.10527,-0.0051449,0.015786,0.00078297,0.0025209,0.0012542,2.943e-05,-0.13243,-0.45306,-0.47442,-0.089971
0.88806,1,1,1,1,1,1,1,1,1,51.865,279.54,461.02,613.26,686.77,919.76,956.68,1221.8,1276.9,0.54817,-0.29559,-0.29559,0.54787,-0.32288,0.029952,0.032575,-0.32334,-0.21257,-0.43411,0.43055,0.2154,-0.00060533,-0.0014794,0.0016711,0.00087625,-0.1044,-0.42647,-0.43167,-0.11078,-0.0040096,-0.01088,-0.00051717,0.0024412,-0.0046046,-0.064018,0.030944,-0.010725,-0.0022442,-0.0087069,-0.0046907,-0.00026778,-0.087657,-0.44157,-0.48657,-0.093835
0.62675,1,1,1,1,1,1,1,1,1,51.856,278.66,457.88,609.69,678.94,908.36,940.28,1197.5,1256.2,0.54836,-0.29563,-0.29549,0.54778,0.32114,-0.02425,-0.035549,0.32282,0.20306,0.43925,-0.42346,-0.21571,0.00121,0.00134,-0.0030225,-0.0013279,-0.079987,-0.4049,-0.43577,-0.11265,0.0057608,0.013514,0.0006831,-0.002241,0.048371,0.11265,-0.0004918,0.016703,0.00034076,0.0012507,0.0005011,-3.8904e-05,0.14031,0.45457,0.47211,0.089276
0.50069,1,1,1,1,1,1,1,1,1,51.85,277.95,455.31,606.45,672.54,897.52,927.61,1175.7,1241.2,0.54851,-0.29566,-0.29541,0.54771,0.31951,-0.019655,-0.037937,0.32237,0.19461,0.44304,-0.41754,-0.21594,-0.0019518,-0.0011482,0.0046276,0.0018572,0.058851,0.38624,0.43868,0.11413,0.0088018,0.017848,0.0017637,-0.0018067,-0.082964,-0.14933,-0.022835,-0.021317,-0.0022512,-0.0047311,-0.0029864,-0.00035147,-0.17859,-0.45973,-0.46015,-0.085814
1.2,1,1,1,1,1,1,1,1,1,51.871,280.13,463.08,615.39,691.9,926.21,967.82,1235.5,1291.7,0.54803,-0.29556,-0.29566,0.54794,0.32386,-0.033786,-0.030568,0.32366,-0.21827,-0.43042,0.43515,0.21517,-0.00034839,-0.0015099,0.0010911,0.00068185,0.11929,0.43982,0.42859,0.10949,0.0036641,0.010418,0.00081568,-0.0024486,-0.023893,0.030367,-0.05184,0.0066428,0.0020931,0.011557,0.0055173,0.00010583,0.0509,0.42824,0.49542,0.096965
0.96753,1,1,1,1,1,1,1,1,1,51.867,279.72,461.66,613.94,688.36,921.85,960.12,1226.2,1281.4,-0.54813,0.29558,0.29561,-0.54789,-0.3232,0.031134,0.031957,-0.32344,-0.21439,-0.43299,0.43198,0.21533,-0.00051503,-0.0014936,0.0014676,0.00080777,0.10914,0.43069,0.43075,0.11038,-0.0038524,-0.010649,-0.00058702,0.0024496,-0.0043285,0.053676,-0.037375,0.0094684,0.0023147,0.0098282,0.0051729,0.00025922,0.076335,0.43786,0.4894,0.094799
1.169,1,1,1,1,1,1,1,1,1,51.87,280.08,462.92,615.23,691.5,925.74,966.95,1234.5,1290.5,-0.54804,0.29556,0.29566,-0.54793,0.32379,-0.033485,-0.030726,0.32364,-0.21784,-0.43072,0.43479,0.21519,-0.00036495,-0.001509,0.0011287,0.00069429,-0.11818,-0.43881,-0.42884,-0.10959,0.003676,0.010426,0.0007859,-0.0024495,-0.021717,0.03301,-0.050201,0.006963,0.0021412,0.011416,0.0055309,0.00013279,-0.05377,-0.42942,-0.49476,-0.09672
0.64499,1,1,1,1,1,1,1,1,1,51.857,278.74,458.18,610.04,679.68,909.51,941.79,1200,1258.1,0.54835,-0.29563,-0.2955,0.54779,-0.32131,0.024781,0.035273,-0.32287,0.204,0.43879,-0.42413,-0.21568,0.0011404,0.0013579,-0.0028686,-0.0012768,0.082354,0.40699,0.43541,0.11247,0.0055116,0.013146,0.00062065,-0.0022741,0.044303,0.10825,-0.0032668,0.016156,-0.00060966,-0.0020094,-0.00095127,-2.133e-06,0.13562,0.45369,0.47349,0.08969
0.37477,1,1,1,1,1,1,1,1,1,51.839,276.82,451.17,600.63,662.4,877.5,909.15,1140.7,1220.8,0.54873,-0.29571,-0.29528,0.54759,0.31657,-0.012385,-0.041704,0.32161,0.17996,0.44836,-0.40783,-0.21628,0.0037474,0.00078587,-0.0082517,-0.0030424,0.023851,0.35507,0.44265,0.11646,0.01609,0.027542,0.0053546,-0.00070737,0.13359,0.20114,0.056582,0.028041,-0.0050892,-0.0096241,-0.0054374,-0.00047959,0.22974,0.46093,0.44208,0.080908
0.81071,1,1,1,1,1,1,1,1,1,51.863,279.33,460.28,612.46,684.94,917.27,952.78,1216.5,1271.8,0.54822,-0.2956,-0.29557,0.54785,-0.3225,0.028607,0.033278,-0.32322,0.21044,0.43536,-0.42891,-0.21547,0.00072146,0.0014573,-0.0019325,-0.00096414,0.098865,0.42156,0.43269,0.11122,-0.0042595,-0.011259,-0.00047135,0.0024208,0.014873,0.075709,-0.02366,0.012151,0.0020218,0.0071957,0.0039267,0.00023816,0.10044,0.44536,0.48326,0.092743
1.1026,1,1,1,1,1,1,1,1,1,51.869,279.98,462.55,614.86,690.58,924.63,964.95,1232.1,1287.8,-0.54807,0.29557,0.29564,-0.54792,0.32362,-0.032794,-0.031088,0.32358,-0.21685,-0.43139,0.43397,0.21523,-0.00040522,-0.0015061,0.0012198,0.00072464,-0.11558,-0.43646,-0.42941,-0.10983,-0.0037118,-0.010462,-0.00072072,0.0024512,-0.016669,0.03909,-0.04643,0.0076997,0.0022313,0.01104,0.0055113,0.00018553,-0.06039,-0.43205,-0.49323,-0.096156
1.132,1,1,1,1,1,1,1,1,1,51.87,280.02,462.72,615.03,691,925.14,965.86,1233.2,1289,-0.54805,0.29557,0.29565,-0.54793,0.3237,-0.033109,-0.030923,0.3236,-0.21731,-0.43109,0.43434,0.21521,-0.00038649,-0.0015075,0.0011775,0.00071051,0.11677,0.43753,0.42915,0.10972,0.003694,0.010443,0.00074981,-0.0024505,-0.018976,0.03632,-0.048148,0.0073641,-0.0021939,-0.011221,-0.0055291,-0.00016311,0.057372,0.43086,0.49393,0.096413
1.4406,1,1,1,1,1,1,1,1,1,51.874,280.43,464.12,616.38,694.44,929.12,973.42,1241.5,1299.3,-0.54795,0.29555,0.2957,-0.54797,-0.32427,0.035731,0.029547,-0.32382,0.22091,0.42848,-0.43742,-0.21505,0.00025448,0.0015123,-0.00087472,-0.00061179,-0.12626,-0.4462,-0.42693,-0.10882,-0.0036319,-0.010454,-0.001025,0.0024424,-0.03762,0.013343,-0.0624,0.0045762,0.0016761,0.012154,0.0051234,-0.00012418,-0.032563,-0.42008,-0.49948,-0.098541
1.1988,1,1,1,1,1,1,1,1,1,51.871,280.13,463.08,615.38,691.88,926.19,967.79,1235.4,1291.6,-0.54803,0.29556,0.29566,-0.54794,0.32385,-0.033775,-0.030574,0.32366,0.21825,0.43043,-0.43513,-0.21517,0.00034899,0.0015099,-0.0010924,-0.0006823,-0.11925,-0.43978,-0.4286,-0.10949,-0.0036645,-0.010418,-0.00081457,0.0024486,-0.023813,0.030464,-0.05178,0.0066545,0.002095,0.011552,0.005518,0.00010686,0.051005,0.42828,0.4954,0.096956
0.90632,1,1,1,1,1,1,1,1,1,51.865,279.58,461.17,613.42,687.15,920.28,957.52,1222.9,1278,-0.54816,0.29559,0.2956,-0.54788,-0.32296,0.03024,0.032425,-0.32336,0.21302,0.43384,-0.4309,-0.21538,0.00058237,0.0014833,-0.0016194,-0.00085884,-0.10557,-0.42751,-0.43145,-0.11068,0.0039664,0.010816,0.00053188,-0.002444,-0.0024205,-0.061505,0.032508,-0.01042,0.002272,0.0089988,0.0048255,0.00026887,-0.084906,-0.4407,-0.48726,-0.09407
0.95032,1,1,1,1,1,1,1,1,1,51.866,279.68,461.53,613.8,688.04,921.43,959.42,1225.3,1280.5,-0.54814,0.29558,0.29561,-0.54789,-0.32314,0.030893,0.032083,-0.32342,0.21403,0.43322,-0.43169,-0.21534,0.0005326,0.0014911,-0.0015072,-0.00082109,-0.10818,-0.42984,-0.43094,-0.11047,0.0038802,0.010689,0.00057083,-0.0024485,0.0025146,-0.05579,0.036061,-0.0097251,-0.0023095,-0.0096164,-0.0050902,-0.00026382,0.078649,0.43865,0.48882,0.094602
1.2234,1,1,1,1,1,1,1,1,1,51.871,280.16,463.2,615.5,692.18,926.55,968.45,1236.2,1292.5,0.54802,-0.29556,-0.29567,0.54794,0.3239,-0.034004,-0.030454,0.32368,0.21857,0.43021,-0.4354,-0.21516,0.00033676,0.0015105,-0.0010646,-0.00067313,0.12009,0.44055,0.42841,0.10941,0.0036567,0.010414,0.0008377,-0.0024479,-0.025458,0.028457,-0.053025,0.0064113,0.0020552,0.01165,0.0054993,8.4842e-05,-0.048828,-0.42737,-0.49589,-0.097142
0.94175,1,1,1,1,1,1,1,1,1,51.866,279.66,461.46,613.73,687.87,921.22,959.06,1224.9,1280,-0.54814,0.29558,0.29561,-0.54789,-0.32311,0.03077,0.032148,-0.32341,-0.21384,-0.43334,0.43154,0.21535,0.00054173,0.0014897,-0.0015278,-0.00082802,0.10769,0.4294,0.43103,0.11051,0.0038952,0.010711,0.00056294,-0.0024478,-0.0015873,0.056868,-0.035391,0.009856,-0.0023051,-0.0095049,-0.0050448,-0.00026559,-0.079829,-0.43904,-0.48853,-0.094502
1.2693,1,1,1,1,1,1,1,1,1,51.872,280.23,463.42,615.71,692.72,927.17,969.63,1237.5,1294.1,0.548,-0.29556,-0.29567,0.54795,-0.324,0.034411,0.03024,-0.32371,0.21914,0.4298,-0.43588,-0.21513,0.00031575,0.0015113,-0.0010167,-0.0006574,0.12158,0.4419,0.42806,0.10928,0.0036456,0.010412,0.00088001,-0.0024465,0.028373,-0.02488,0.055243,-0.0059776,0.0019777,0.011806,0.0054472,4.2187e-05,-0.044958,-0.42572,-0.49676,-0.097474
1.4214,1,1,1,1,1,1,1,1,1,51.874,280.41,464.05,616.31,694.27,928.92,973.04,1241.1,1298.7,-0.54796,0.29555,0.2957,-0.54797,-0.32425,0.035596,0.029618,-0.3238,-0.22073,-0.42862,0.43726,0.21506,0.00026028,0.0015122,-0.00088836,-0.00061609,-0.12579,-0.44576,-0.42705,-0.10887,0.0036319,0.010447,0.0010097,-0.0024427,0.036689,-0.014519,0.06167,-0.0047192,0.00171,0.012129,0.0051668,-0.00010529,-0.033818,-0.42068,-0.49921,-0.098433
