k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi15,Phi21,Phi22,Phi23,Phi24,Phi25,Phi31,Phi32,Phi33,Phi34,Phi35,Phi41,Phi42,Phi43,Phi44,Phi45,Phi51,Phi52,Phi53,Phi54,Phi55,Phi61,Phi62,Phi63,Phi64,Phi65,Phi71,Phi72,Phi73,Phi74,Phi75,Phi81,Phi82,Phi83,Phi84,Phi85,Phi91,Phi92,Phi93,Phi94,Phi95
1,1,1.2286,1,1,1,1,1,1,1,52.243,145.67,284.83,464.56,505.14,625.7,693.05,932.32,974.65,0.5425,-0.13305,-0.43582,-0.13791,0.55105,0.43037,-0.44371,-0.017045,0.46279,-0.43521,0.33406,-0.37366,0.50565,-0.36878,0.31839,-0.22275,0.0033432,-0.010174,-0.0064015,0.21227,-0.00018593,-4.1309e-05,1.8404e-05,3.294e-06,4.8315e-05,-0.00050375,-0.00042779,-0.00064192,0.0036676,0.00095487,-0.10676,-0.37048,0.51066,-0.38028,-0.10972,-0.0040711,-0.025347,0.0079056,0.028624,0.0024578,-0.0011362,-0.48627,0.028729,0.49879,0.0044147
1,1,0.68308,1,1,1,1,1,1,1,50.988,136.88,270.6,457.05,493,588.92,680.28,904.13,937.5,-0.56081,0.15711,0.42884,0.12794,-0.54043,-0.43716,0.48399,-0.03561,-0.43922,0.43183,-0.29982,0.36286,-0.5093,0.39797,-0.33422,-0.20195,-0.017638,0.019099,-0.023777,0.22034,-0.00024164,0.00044678,-0.00040294,2.6794e-05,0.00036925,-0.00052717,-0.00021151,-0.0001157,0.0015256,0.00080383,0.1192,0.42131,-0.49135,0.35448,0.11134,-0.0032464,-0.013498,0.0033981,0.015752,0.0023312,-0.019473,-0.50688,-0.06605,0.49374,0.017162
1,1,1.1984,1,1,1,1,1,1,1,52.2,145.35,284.22,464.24,504.68,624.39,692.57,931.17,973.05,-0.54314,0.13387,0.43559,0.13757,-0.5507,0.43081,-0.44534,-0.015064,0.4619,-0.43502,0.33285,-0.37346,0.50589,-0.36995,0.31898,-0.22181,0.0025879,-0.0089348,-0.0071378,0.21265,-0.00015214,-3.9476e-05,2.2236e-05,-4.631e-06,3.4128e-05,-0.00050122,-0.00047947,-0.0005456,0.0035375,0.00092886,-0.10723,-0.37242,0.50998,-0.3793,-0.10978,0.0040418,0.024891,-0.0076462,-0.028111,-0.002459,0.0019047,0.48759,-0.024599,-0.49849,-0.0049736
1,1,0.91106,1,1,1,1,1,1,1,51.676,141.5,277.51,460.69,499.29,608.46,686.96,918.1,955.42,-0.55093,0.144,0.43272,0.13338,-0.54629,0.43496,-0.46396,0.0082942,0.45138,-0.4331,0.31797,-0.36974,0.50807,-0.38332,0.32596,-0.21168,-0.0064917,0.0047794,-0.015275,0.21661,2.9254e-05,8.1769e-05,-6.3173e-05,-3.7522e-05,1.2545e-05,-0.00048031,-0.00072721,8.6268e-05,0.002333,0.00074476,-0.11281,-0.39511,0.50167,-0.36782,-0.11049,0.0036745,0.019482,-0.0051617,-0.02217,-0.0024343,-0.010539,-0.49957,-0.020532,0.49558,0.011048
1,1,1.0868,1,1,1,1,1,1,1,52.027,144.04,281.83,462.97,502.83,619.03,690.65,926.57,966.75,-0.54574,0.13724,0.43465,0.13617,-0.54924,-0.43246,0.45187,0.0070539,-0.45829,0.43429,0.32784,-0.37244,0.50677,-0.37462,0.32135,0.21813,0.00048765,0.0040523,0.010036,-0.2141,4.55e-05,1.853e-05,-1.8941e-05,2.7823e-05,4.062e-06,0.00049139,0.00063895,0.00022865,-0.0030593,-0.00084064,-0.10916,-0.38024,0.50718,-0.37536,-0.11003,0.0039195,0.023035,-0.0066781,-0.026045,-0.0024586,0.0049584,0.49242,-0.0084009,-0.49735,-0.0071595
1,1,0.65485,1,1,1,1,1,1,1,50.873,136.16,269.62,456.52,492.03,585.84,679.24,902.11,934.97,-0.56242,0.15926,0.42819,0.12705,-0.53945,-0.43723,0.4869,-0.039819,-0.43738,0.43175,-0.29699,0.3616,-0.50938,0.40013,-0.33548,0.20063,0.01942,-0.021175,0.025011,-0.22085,0.00032908,-0.00052252,0.00047179,-4.2607e-05,-0.00046649,0.00054661,5.9289e-05,0.00021612,-0.001445,-0.00083955,0.12017,0.42533,-0.48971,0.35243,0.11148,-0.003186,-0.012637,0.003215,0.01483,0.0023104,-0.020731,-0.50751,-0.072472,0.4936,0.018028
1,1,1.1094,1,1,1,1,1,1,1,52.064,144.32,282.33,463.24,503.23,620.19,691.06,927.55,968.08,-0.54518,0.13651,0.43485,0.13647,-0.54956,0.43212,-0.45049,-0.0087715,0.45906,-0.43444,0.32893,-0.37268,0.50659,-0.37362,0.32084,-0.2189,0.00017494,-0.0050824,-0.0094247,0.21379,-6.4375e-05,-2.4848e-05,2.2101e-05,-2.3996e-05,1.5047e-06,-0.00049339,-0.0006114,-0.00028716,0.0031556,0.0008573,-0.10874,-0.37857,0.50779,-0.3762,-0.10997,0.0039462,0.023434,-0.006875,-0.026487,-0.0024595,-0.0043112,-0.49146,0.011808,0.49758,0.0067004
1,1,0.52534,1,1,1,1,1,1,1,50.211,132.24,264.67,453.81,486.78,569.12,673.5,891.76,922.27,-0.57148,0.17159,0.42435,0.12192,-0.53375,0.43629,-0.50164,0.062492,0.42761,-0.43192,0.28174,-0.35409,0.50938,-0.41129,0.3422,0.19427,0.029401,-0.031885,0.031398,-0.22325,-0.0010202,0.0010033,-0.00088655,0.00013483,0.0012224,-0.00073496,0.0010724,-0.00099591,0.0011635,0.0011676,0.1253,0.44695,-0.4806,0.34139,0.11229,-0.0029088,-0.0083368,0.0025547,0.010185,0.002184,0.026966,0.50919,0.10475,-0.49337,-0.022406
1,1,1.0579,1,1,1,1,1,1,1,51.976,143.66,281.17,462.62,502.3,617.48,690.1,925.29,965.01,-0.5465,0.13822,0.43437,0.13577,-0.54882,-0.43288,0.4537,0.0047788,-0.45726,0.43409,0.3264,-0.3721,0.50699,-0.37593,0.32203,0.21712,0.001368,0.0027014,0.010837,-0.21449,2.3807e-05,8.6311e-06,-1.2779e-05,3.198e-05,9.1917e-06,0.0004889,0.00066991,0.00015876,-0.0029366,-0.00082044,-0.1097,-0.38245,0.50638,-0.37424,-0.11009,-0.0038839,-0.022506,0.006426,0.025463,0.0024569,-0.0058091,-0.49365,0.0039418,0.49705,0.0077598
1,1,0.98571,1,1,1,1,1,1,1,51.839,142.66,279.43,461.71,500.9,613.32,688.64,921.91,960.46,-0.54853,0.14087,0.43362,0.13467,-0.54766,-0.43393,0.45853,-0.0013028,-0.45452,0.4336,-0.32251,0.37109,-0.50753,0.37939,-0.32385,0.21452,0.0037372,-0.0008364,0.012936,-0.21551,1.5906e-05,2.6356e-05,-1.4281e-05,-3.8257e-05,-1.0114e-05,-0.00048345,-0.00072192,-1.2791e-05,0.0026353,0.00077676,0.11115,0.38835,-0.50421,0.37125,0.11028,-0.0037872,-0.021094,0.0057998,0.023918,0.002449,-0.0080438,-0.49663,-0.0076816,0.49632,0.0093225
1,1,1.0005,1,1,1,1,1,1,1,51.868,142.87,279.8,461.9,501.2,614.21,688.96,922.62,961.42,-0.5481,0.1403,0.43378,0.13491,-0.54791,-0.43372,0.4575,-1.7169e-06,-0.45511,0.4337,-0.32335,0.37132,-0.50742,0.37866,-0.32346,0.21507,0.0032283,-8.8261e-05,0.012492,-0.21529,9.6276e-06,1.7831e-05,-7.2359e-06,-3.7482e-05,-1.1504e-05,0.00048444,0.00071454,3.917e-05,-0.0026966,-0.00078485,0.11084,0.38709,-0.50468,0.37189,0.11024,0.003808,0.021396,-0.005928,-0.024247,-0.0024511,0.0075706,0.49603,0.0052305,-0.49647,-0.0089932
1,1,1.1774,1,1,1,1,1,1,1,52.17,145.11,283.79,464.01,504.35,623.45,692.23,930.34,971.91,-0.54359,0.13446,0.43543,0.13732,-0.55044,0.43112,-0.44651,-0.013644,0.46126,-0.43489,0.33197,-0.3733,0.50606,-0.37078,0.31939,0.22114,-0.0020453,0.0080545,0.0076605,-0.21291,0.00012976,3.7345e-05,-2.3819e-05,9.7587e-06,-2.5106e-05,0.00049941,0.00051351,0.00048107,-0.0034472,-0.00091125,-0.10758,-0.37381,0.50948,-0.3786,-0.10983,0.0040205,0.024564,-0.0074653,-0.027744,-0.0024596,0.0024524,0.48851,-0.02167,-0.49827,-0.0053696
1,1,0.9191,1,1,1,1,1,1,1,51.695,141.63,277.72,460.81,499.47,609.01,687.15,918.53,955.98,0.55065,-0.14364,-0.43282,-0.13352,0.54645,-0.43485,0.46336,-0.007503,-0.45173,0.43315,-0.31849,0.3699,-0.50801,0.38288,-0.32572,-0.21199,-0.0061782,0.0043395,-0.015014,0.21649,2.9457e-05,7.4691e-05,-5.674e-05,-3.8e-05,8.674e-06,-0.00048046,-0.0007295,7.8551e-05,0.002365,0.00074741,0.11262,0.39435,-0.50196,0.36821,0.11046,-0.0036873,-0.019664,0.0052297,0.022366,0.0024363,0.010261,0.49927,0.019105,-0.49566,-0.010856
1,1,0.91561,1,1,1,1,1,1,1,51.687,141.57,277.63,460.76,499.39,608.77,687.06,918.34,955.74,-0.55077,0.14379,0.43278,0.13346,-0.54638,0.4349,-0.46362,0.0078454,0.45158,-0.43313,0.31826,-0.36983,0.50803,-0.38307,0.32582,0.21186,0.0063138,-0.0045301,0.015127,-0.21654,-2.9422e-05,-7.7729e-05,5.9497e-05,3.7805e-05,-1.0308e-05,0.00048039,0.0007286,-8.1997e-05,-0.0023511,-0.00074623,0.11271,0.39468,-0.50183,0.36804,0.11047,-0.0036817,-0.019585,0.0052001,0.022281,0.0024355,0.010381,0.4994,0.019723,-0.49562,-0.010939
1,1,1.0253,1,1,1,1,1,1,1,51.916,143.22,280.4,462.22,501.69,615.66,689.46,923.8,962.99,-0.54739,0.13937,0.43404,0.13529,-0.54831,-0.43336,0.45583,0.0021113,-0.45606,0.43387,-0.3247,0.37168,-0.50724,0.37745,-0.32283,-0.21597,-0.0024043,-0.0011368,-0.011766,0.21494,-3.1334e-06,5.1906e-06,2.7667e-06,-3.5575e-05,-1.191e-05,-0.00048626,-0.00069821,-8.7571e-05,0.0027998,0.00079945,-0.11034,-0.38504,0.50543,-0.37293,-0.11017,0.0038417,0.021886,-0.0061429,-0.024783,-0.002454,-0.0067964,-0.49501,-0.0012088,0.49672,0.0084526
1,1,1.2964,1,1,1,1,1,1,1,52.331,146.35,286.14,465.27,506.12,628.46,694.06,934.79,978.1,0.54116,-0.13133,-0.43629,-0.13862,0.55179,-0.42939,0.44021,0.021246,-0.46469,0.43563,-0.33662,0.37403,-0.50511,0.36628,-0.31717,-0.22481,0.0049376,-0.012846,-0.0048138,0.21146,0.00026747,4.0803e-05,-3.8385e-06,-2.3167e-05,-8.4473e-05,0.00050902,0.00030207,0.00087091,-0.0039599,-0.0010156,-0.10575,-0.36636,0.51209,-0.38235,-0.10959,-0.004132,-0.026306,0.0084824,0.029713,0.0024531,0.00050865,-0.48328,0.037651,0.49946,0.0032049
1,1,0.9012,1,1,1,1,1,1,1,51.653,141.33,277.24,460.55,499.06,607.77,686.72,917.57,954.73,-0.55127,0.14444,0.43259,0.13319,-0.54609,-0.43509,0.46472,-0.0092769,-0.45094,0.43303,-0.31733,0.36954,-0.50813,0.38386,-0.32626,-0.21129,-0.0068817,0.0053235,-0.015598,0.21676,2.8396e-05,9.0845e-05,-7.1472e-05,-3.6795e-05,1.7825e-05,-0.00048022,-0.00072334,9.4654e-05,0.0022941,0.0007418,0.11304,0.39606,-0.50131,0.36734,0.11052,-0.0036586,-0.019257,0.0050787,0.021928,0.0024318,-0.010883,-0.49995,-0.022296,0.49548,0.011285
1,1,0.85126,1,1,1,1,1,1,1,51.528,140.46,275.86,459.83,497.86,604.1,685.46,914.81,951.11,-0.55309,0.14685,0.43189,0.1322,-0.54503,0.43572,-0.46868,0.014494,0.4486,-0.43271,0.3139,-0.36839,0.50846,-0.38674,0.32783,-0.20929,-0.0089645,0.0081731,-0.017288,0.21754,1.2669e-05,0.00014427,-0.00012104,-3.0585e-05,5.478e-05,-0.00048143,-0.00068402,0.00011765,0.002101,0.00073245,0.11428,0.40108,-0.49938,0.36479,0.11068,0.0035742,0.018073,-0.0046645,-0.020652,-0.0024168,-0.012682,-0.50178,-0.031494,0.49502,0.012519
1,1,0.73154,1,1,1,1,1,1,1,51.166,138.03,272.22,457.91,494.55,593.81,681.94,907.44,941.67,-0.55829,0.15374,0.42985,0.12934,-0.54195,-0.4369,0.47924,-0.028878,-0.44219,0.43203,-0.30433,0.36477,-0.50911,0.39446,-0.33219,0.20416,0.014826,-0.015713,0.021764,-0.2195,0.00012735,-0.00033589,0.00030061,-3.9233e-06,-0.00023866,0.00050405,0.00041553,-1.0357e-05,-0.0016765,-0.00076182,0.11764,0.41487,-0.49395,0.35776,0.11113,0.0033471,0.014912,-0.0037359,-0.017265,-0.0023622,0.017395,0.50562,0.055471,-0.49405,-0.015738
1,1,1.3747,1,1,1,1,1,1,1,52.423,147.07,287.56,466.03,507.16,631.34,695.12,937.44,981.85,0.53976,-0.12954,-0.43679,-0.13936,0.55255,0.42828,-0.43645,-0.025702,0.46669,-0.4361,0.33928,-0.37433,0.50449,-0.36361,0.31588,0.22706,-0.0066196,0.015749,0.0030873,-0.21056,0.000369,3.3753e-05,2.1582e-05,-4.9048e-05,-0.00013174,0.00051421,0.00014459,0.0011522,-0.0042958,-0.0010887,-0.10467,-0.36197,0.51358,-0.38455,-0.10946,0.0041943,0.02731,-0.0091351,-0.030867,-0.0024455,-0.0022746,0.47982,-0.047369,-0.50022,-0.0018825
1,1,1.1561,1,1,1,1,1,1,1,52.138,144.87,283.34,463.77,504.01,622.46,691.88,929.49,970.74,0.54407,-0.13508,-0.43525,-0.13707,0.55018,0.43143,-0.44772,-0.012165,0.46059,-0.43475,0.33105,-0.37312,0.50622,-0.37165,0.31983,0.22045,-0.0014788,0.0071442,0.008201,-0.21318,0.00010804,3.44e-05,-2.4454e-05,1.4624e-05,-1.673e-05,0.00049754,0.00054633,0.00041774,-0.0033557,-0.00089382,-0.10793,-0.37526,0.50897,-0.37787,-0.10987,0.0039982,0.024221,-0.0072811,-0.027361,-0.0024599,0.0030202,0.48944,-0.018645,-0.49806,-0.0057782
1,1,1.0805,1,1,1,1,1,1,1,52.016,143.96,281.69,462.89,502.72,618.7,690.53,926.3,966.37,-0.5459,0.13745,0.43459,0.13609,-0.54915,-0.43255,0.45227,0.0065683,-0.45807,0.43424,0.32754,-0.37237,0.50682,-0.3749,0.32149,0.21791,0.00067528,0.0037627,0.010208,-0.21418,4.0554e-05,1.6564e-05,-1.7813e-05,2.8796e-05,5.3723e-06,0.00049084,0.00064609,0.00021301,-0.0030326,-0.00083615,0.10927,0.38071,-0.50701,0.37512,0.11004,0.003912,0.022922,-0.0066235,-0.025921,-0.0024583,-0.0051406,-0.49269,0.007444,0.49728,0.0072883
1,1,1.3175,1,1,1,1,1,1,1,52.357,146.55,286.53,465.48,506.41,629.27,694.35,935.53,979.14,0.54077,-0.13083,-0.43643,-0.13883,0.552,-0.42908,0.43916,0.022489,-0.46525,0.43576,-0.33736,0.37413,-0.50494,0.36554,-0.3168,0.22543,-0.0054078,0.013649,0.0043366,-0.21121,-0.00029423,-3.951e-05,-2.2006e-06,2.9879e-05,9.6744e-05,0.00051052,0.00026064,0.00094534,-0.0040509,-0.0010351,0.10545,0.36513,-0.51251,0.38297,0.10956,-0.0041496,-0.026588,0.0086603,0.030035,0.0024513,-0.00099931,0.48234,-0.040336,-0.49967,-0.00284
1,1,1.0299,1,1,1,1,1,1,1,51.925,143.29,280.51,462.27,501.78,615.93,689.56,924.01,963.28,-0.54726,0.13921,0.43409,0.13536,-0.54839,-0.43329,0.45552,0.0024962,-0.45623,0.4339,0.32495,-0.37174,0.5072,-0.37723,0.32271,-0.21613,-0.0022544,-0.0013613,-0.011632,0.21488,-5.8013e-06,3.0486e-06,4.3937e-06,-3.5139e-05,-1.1739e-05,0.00048662,0.00069466,9.7141e-05,-0.0028191,-0.0008023,0.11025,0.38467,-0.50557,0.37312,0.11016,0.0038478,0.021976,-0.006183,-0.024881,-0.0024545,-0.0066546,-0.49482,-0.00047059,0.49676,0.0083534
1,1,0.86169,1,1,1,1,1,1,1,51.555,140.65,276.15,459.98,498.12,604.89,685.73,915.4,951.88,-0.5527,0.14632,0.43204,0.13241,-0.54526,0.43559,-0.46783,0.01337,0.4491,-0.43277,0.31464,-0.36865,0.50839,-0.38612,0.32749,-0.20971,-0.0085141,0.0075648,-0.016927,0.21737,1.7641e-05,0.00013202,-0.0001096,-3.2244e-05,4.5536e-05,-0.00048091,-0.00069515,0.00011569,0.0021407,0.00073356,0.11401,0.4,-0.4998,0.36534,0.11064,0.0035924,0.018327,-0.0047501,-0.020925,-0.0024203,-0.012299,-0.50141,-0.029536,0.49511,0.012256
1,1,0.92198,1,1,1,1,1,1,1,51.701,141.67,277.8,460.85,499.54,609.21,687.22,918.68,956.18,0.55056,-0.14351,-0.43286,-0.13358,0.5465,0.43481,-0.46314,0.007222,0.45186,-0.43317,0.31867,-0.36996,0.50799,-0.38272,0.32564,0.21211,0.006067,-0.0041829,0.014921,-0.21645,-2.9424e-05,-7.2226e-05,5.4509e-05,3.8147e-05,-7.3805e-06,0.00048053,0.00073014,-7.5602e-05,-0.0023765,-0.00074841,0.11256,0.39407,-0.50206,0.36835,0.11046,0.0036918,0.019728,-0.0052541,-0.022436,-0.002437,0.010162,0.49916,0.018596,-0.49568,-0.010788
1,1,1.1345,1,1,1,1,1,1,1,52.105,144.62,282.88,463.53,503.65,621.43,691.51,928.6,969.52,0.54458,-0.13573,-0.43507,-0.1368,0.5499,0.43175,-0.44899,-0.010618,0.4599,-0.4346,0.33008,-0.37293,0.50639,-0.37255,0.32029,-0.21974,0.00088541,-0.0062001,-0.0087614,0.21346,8.7084e-05,3.0529e-05,-2.4032e-05,1.9199e-05,-9.099e-06,0.00049562,0.00057774,0.00035572,-0.0032629,-0.00087658,0.1083,0.37677,-0.50843,0.37711,0.10992,-0.0039746,-0.023863,0.0070932,0.026962,0.0024599,-0.0036105,-0.49037,0.015512,0.49784,0.006201
1,1,1.4296,1,1,1,1,1,1,1,52.482,147.54,288.5,466.54,507.83,633.2,695.82,939.19,984.34,-0.53886,0.12838,0.4371,0.13984,-0.55304,-0.42752,0.43398,0.028606,-0.468,0.43641,-0.34099,0.37447,-0.50406,0.36186,-0.31504,0.22857,-0.0077106,0.01768,0.001938,-0.20995,-0.00044363,-2.5564e-05,-4.3907e-05,6.8712e-05,0.0001674,-0.00051724,-2.8598e-05,-0.0013577,0.0045298,0.0011411,0.10397,0.3591,-0.51455,0.38599,0.10936,-0.0042337,-0.027954,0.0095833,0.031617,0.0024389,0.0034354,-0.47741,0.053844,0.50073,0.00099854
1,1,1.1486,1,1,1,1,1,1,1,52.127,144.79,283.18,463.69,503.89,622.11,691.75,929.18,970.31,-0.54425,0.1353,0.43519,0.13697,-0.55008,0.43154,-0.44816,-0.011632,0.46035,-0.4347,0.33072,-0.37306,0.50628,-0.37196,0.31999,-0.2202,0.0012746,-0.0068181,-0.0083945,0.21328,0.00010062,3.3157e-05,-2.4433e-05,1.6258e-05,-1.3971e-05,-0.00049687,-0.00055748,-0.00039589,0.0033234,0.00088777,-0.10806,-0.37578,0.50879,-0.37761,-0.10989,0.0039901,0.024098,-0.0072158,-0.027224,-0.00246,-0.0032239,-0.48976,0.017562,0.49798,0.0059243
1,1,0.94213,1,1,1,1,1,1,1,51.747,142,278.33,461.12,499.98,610.56,687.68,919.72,957.56,0.54989,-0.14264,-0.43311,-0.13394,0.54688,-0.43454,0.46164,-0.0052902,-0.45273,0.4333,0.31993,-0.37034,0.50785,-0.38164,0.32505,-0.21288,-0.0053039,0.0031009,-0.014279,0.21614,2.7711e-05,5.5984e-05,-3.9943e-05,-3.8816e-05,-3.6602e-07,0.00048117,0.00073201,-5.2321e-05,-0.0024574,-0.00075614,-0.1121,-0.39221,0.50277,-0.3693,-0.1104,-0.003723,-0.020172,0.0054255,0.022917,0.0024413,0.0094768,0.49837,0.015076,-0.49588,-0.010315
1,1,0.98418,1,1,1,1,1,1,1,51.836,142.63,279.4,461.69,500.87,613.22,688.61,921.83,960.36,-0.54858,0.14093,0.4336,0.13464,-0.54763,-0.43395,0.45863,-0.0014384,-0.45446,0.43359,-0.32242,0.37106,-0.50754,0.37947,-0.32389,-0.21447,-0.0037903,0.0009141,-0.012982,0.21553,1.6491e-05,2.7277e-05,-1.5054e-05,-3.832e-05,-9.9193e-06,-0.00048335,-0.00072258,-1.019e-05,0.002629,0.00077595,0.11118,0.38848,-0.50416,0.37119,0.11028,0.003785,0.021062,-0.0057866,-0.023884,-0.0024488,0.0080929,0.4967,0.0079359,-0.4963,-0.0093567
1,1,1.0813,1,1,1,1,1,1,1,52.017,143.96,281.7,462.9,502.73,618.74,690.55,926.33,966.42,-0.54589,0.13742,0.43459,0.1361,-0.54916,0.43254,-0.45222,-0.0066243,0.4581,-0.43425,-0.32757,0.37238,-0.50681,0.37486,-0.32148,0.21794,0.00065364,0.003796,0.010188,-0.21417,4.1116e-05,1.6794e-05,-1.7948e-05,2.8686e-05,5.2272e-06,0.0004909,0.00064528,0.00021479,-0.0030357,-0.00083667,0.10926,0.38066,-0.50703,0.37515,0.11004,-0.0039128,-0.022935,0.0066297,0.025935,0.0024584,0.0051196,0.49266,-0.0075542,-0.49729,-0.0072735
1,1,0.93841,1,1,1,1,1,1,1,51.738,141.94,278.23,461.07,499.9,610.31,687.6,919.53,957.31,0.55001,-0.1428,-0.43306,-0.13387,0.54681,0.43459,-0.46192,0.0056426,0.45257,-0.43328,-0.3197,0.37027,-0.50788,0.38184,-0.32516,-0.21274,-0.0054429,0.0032989,-0.014397,0.2162,2.8217e-05,5.8855e-05,-4.2498e-05,-3.8739e-05,8.9838e-07,-0.00048103,-0.000732,5.6962e-05,0.0024424,0.00075462,0.11218,0.39255,-0.50264,0.36912,0.11041,0.0037173,0.020091,-0.0053937,-0.022829,-0.0024406,-0.0096022,-0.49852,-0.015721,0.49584,0.010402
1,1,0.7115,1,1,1,1,1,1,1,51.095,137.57,271.56,457.56,493.93,591.84,681.28,906.1,939.97,-0.5593,0.15508,0.42945,0.12878,-0.54135,-0.43703,0.48117,-0.031589,-0.44099,0.43194,-0.30252,0.36402,-0.5092,0.39588,-0.33301,-0.20326,-0.015953,0.017087,-0.02258,0.21985,-0.00016963,0.000379,-0.00034059,1.2725e-05,0.00028766,-0.00051225,-0.00033925,-3.5081e-05,0.0016124,0.00077653,-0.11827,-0.41747,0.49291,-0.35644,-0.11121,-0.003306,-0.014337,0.0035929,0.01665,0.0023501,-0.018242,-0.50616,-0.059779,0.49392,0.016318
1,1,0.84569,1,1,1,1,1,1,1,51.513,140.36,275.7,459.74,497.72,603.67,685.31,914.49,950.7,0.55331,-0.14713,-0.43181,-0.13208,0.54491,0.43578,-0.46914,0.015101,0.44833,-0.43267,0.3135,-0.36826,0.5085,-0.38707,0.32802,-0.20906,-0.0092084,0.0085007,-0.017482,0.21762,9.6205e-06,0.00015106,-0.00012739,-2.9618e-05,6.0074e-05,-0.00048178,-0.00067741,0.00011805,0.00208,0.00073205,0.11442,0.40166,-0.49916,0.36449,0.1107,0.0035645,0.017936,-0.0046191,-0.020505,-0.0024149,0.012889,0.50198,0.032547,-0.49497,-0.01266
1,1,0.85967,1,1,1,1,1,1,1,51.55,140.61,276.09,459.95,498.07,604.74,685.68,915.28,951.73,0.55277,-0.14642,-0.43201,-0.13237,0.54522,0.43562,-0.468,0.013587,0.44901,-0.43276,0.3145,-0.3686,0.50841,-0.38624,0.32756,0.20963,0.0086008,-0.0076823,0.016997,-0.2174,-1.6751e-05,-0.00013435,0.00011177,3.1938e-05,-4.7262e-05,0.000481,0.00069312,-0.00011619,-0.002133,-0.00073331,0.11406,0.40021,-0.49972,0.36523,0.11065,-0.0035889,-0.018278,0.0047334,0.020872,0.0024196,0.012373,0.50148,0.029915,-0.4951,-0.012307
1,1,0.77879,1,1,1,1,1,1,1,51.321,139.05,273.71,458.7,495.94,598.15,683.42,910.48,945.53,-0.55608,0.1508,0.43073,0.13056,-0.54327,0.4365,-0.47488,0.02285,0.44487,-0.43227,-0.30836,0.36637,-0.50888,0.39126,-0.33036,0.20624,0.012347,-0.012607,0.019919,-0.21871,5.1448e-05,-0.00024786,0.0002183,1.3275e-05,-0.00014641,-0.00049062,-0.00055622,8.3889e-05,0.0018364,0.00073961,-0.11624,-0.4091,0.49625,-0.36071,-0.11094,-0.0034408,-0.016215,0.004089,0.01866,0.0023872,0.015465,0.50421,0.04566,-0.4944,-0.01442
1,1,0.89131,1,1,1,1,1,1,1,51.629,141.16,276.97,460.41,498.83,607.07,686.48,917.04,954.03,-0.55161,0.1449,0.43246,0.133,-0.54589,-0.43522,0.46549,-0.010279,-0.45049,0.43296,0.31667,-0.36933,0.5082,-0.38442,0.32656,0.2109,0.00728,-0.0058758,0.015925,-0.21691,-2.6834e-05,-0.00010042,8.0278e-05,3.5905e-05,-2.3752e-05,-0.00048022,-0.00071823,0.00010186,0.0022552,0.00073918,-0.11328,-0.39702,0.50094,-0.36685,-0.11055,-0.0036423,-0.019029,0.0049957,0.021681,0.0024292,-0.011232,-0.50032,-0.024084,0.49539,0.011524
1,1,0.99683,1,1,1,1,1,1,1,51.861,142.82,279.71,461.85,501.13,613.99,688.88,922.44,961.18,-0.5482,0.14044,0.43374,0.13485,-0.54785,-0.43377,0.45776,-0.00032541,-0.45496,0.43368,-0.32314,0.37126,-0.50745,0.37884,-0.32356,0.21493,0.0033548,-0.00027483,0.012603,-0.21535,-1.1302e-05,-1.9899e-05,8.9263e-06,3.7703e-05,1.124e-05,-0.00048418,-0.00071656,-3.2366e-05,0.0026812,0.00078277,-0.11092,-0.38741,0.50456,-0.37173,-0.11025,0.0038029,0.02132,-0.0058959,-0.024165,-0.0024506,-0.0076886,-0.49618,-0.0058421,0.49643,0.0090754
1,1,0.80478,1,1,1,1,1,1,1,51.399,139.58,274.5,459.11,496.66,600.37,684.18,912.08,947.58,-0.55496,0.14931,0.43117,0.13118,-0.54394,-0.43624,0.4726,-0.019738,-0.44626,0.43242,0.31043,-0.36715,0.50874,-0.38959,0.32942,0.20735,0.01108,-0.010973,0.01895,-0.21828,2.1985e-05,-0.00020673,0.00017966,2.069e-05,-0.00010749,-0.00048603,-0.00061304,0.00010613,0.0019288,0.00073375,-0.11551,-0.40612,0.49742,-0.36223,-0.11084,-0.0034901,-0.016901,0.0042912,0.019394,0.002399,0.014443,0.50337,0.040463,-0.49461,-0.013722
1,1,0.93189,1,1,1,1,1,1,1,51.724,141.83,278.06,460.98,499.76,609.88,687.45,919.2,956.86,0.55023,-0.14308,-0.43298,-0.13375,0.54669,0.43468,-0.4624,0.0062648,0.45229,-0.43324,0.31929,-0.37015,0.50792,-0.38218,0.32535,0.21249,0.0056886,-0.003648,0.014604,-0.2163,-2.8901e-05,-6.4025e-05,4.7122e-05,3.8553e-05,-3.2927e-06,0.0004808,0.00073162,-6.4725e-05,-0.0024162,-0.00075206,0.11233,0.39315,-0.50241,0.36882,0.11043,0.0037073,0.019948,-0.0053382,-0.022674,-0.0024392,-0.0098231,-0.49877,-0.016857,0.49578,0.010555
